"location_name","center_lat","center_lng","bounds_northeast_lat","bounds_northeast_lng","bounds_southwest_lat","bounds_southwest_lng","viewport_northeast_lat","viewport_northeast_lng","viewport_southwest_lat","viewport_southwest_lng"
"Brookhaven, Georgia","33.8650186","-84.33712659999999","33.9198771","-84.3085145","33.8248667","-84.34849810000001","33.9198771","-84.3085145","33.8248667","-84.34849810000001"
"Correia Pinto","-27.5906004","-50.3623276","-27.5762938","-50.3466901","-27.5984004","-50.372525","-27.5762938","-50.3466901","-27.5984004","-50.372525"
"Cumaru","-8.0045362","-35.6992162","-7.944311699999999","-35.6095022","-8.1144435","-35.8403904","-7.944311699999999","-35.6095022","-8.1144435","-35.8403904"
"Arês","-6.196596599999999","-35.1619795","-6.148161699999999","-35.1107889","-6.242866299999999","-35.2980692","-6.148161699999999","-35.1107889","-6.242866299999999","-35.2980692"
"Santa Cecília","-23.5381968","-46.6572575","-23.5319869","-46.6527407","-23.5442447","-46.6646207","-23.5319869","-46.6527407","-23.5442447","-46.6646207"
"Vigia","-0.8568182","-48.140054","-0.7542148999999999","-47.9430646","-1.1338064","-48.2138254","-0.7542148999999999","-47.9430646","-1.1338064","-48.2138254"
"Piraju","-23.1958124","-49.3819619","-23.0515455","-49.1976532","-23.33679","-49.5733527","-23.0515455","-49.1976532","-23.33679","-49.5733527"
"Montgomery, Alabama","32.3792233","-86.3077368","32.4376769","-86.07220509999999","32.249921","-86.4198699","32.4376769","-86.07220509999999","32.249921","-86.4198699"
"Marseille 07","43.285076","5.3599777","43.2953218","5.3746135","43.2604513","5.2854696","43.2953218","5.3746135","43.2604513","5.2854696"
"Duartina","-22.4150931","-49.4088591","-22.2941724","-49.2854628","-22.5034107","-49.51483229999999","-22.2941724","-49.2854628","-22.5034107","-49.51483229999999"
"Tutóia","-2.7632172","-42.2754729","-2.7531594","-42.2608985","-2.7677421","-42.2892376","-2.7531594","-42.2608985","-2.7677421","-42.2892376"
"São Luís de Montes Belos","-16.5249984","-50.3706945","-16.5003101","-50.3580163","-16.5322009","-50.3921024","-16.5003101","-50.3580163","-16.5322009","-50.3921024"
"Patos","-7.0263449","-37.2769775","-7.0018102","-37.2461989","-7.0755764","-37.3126701","-7.0018102","-37.2461989","-7.0755764","-37.3126701"
"Salt Lake , Utah","40.7607793","-111.8910474","40.8529699","-111.7394581","40.700246","-112.101512","40.8529699","-111.7394581","40.700246","-112.101512"
"Quixeré","-5.0728291","-37.9894863","","","","","-5.071480119708498","-37.98813731970849","-5.074178080291502","-37.99083528029149"
"Barretos","-20.5723019","-48.56765619999999","-20.5093549","-48.5407714","-20.6052871","-48.6135477","-20.5093549","-48.5407714","-20.6052871","-48.6135477"
"Les Ulis","48.6792779","2.16647","48.69502319999999","2.2120236","48.66833039999999","2.1608449","48.69502319999999","2.2120236","48.66833039999999","2.1608449"
"São Paulo do Potengi","-5.8948671","-35.7628568","-5.8790577","-35.7546478","-5.9113633","-35.7768181","-5.8790577","-35.7546478","-5.9113633","-35.7768181"
"Cacimbinhas","-9.4019025","-36.9916802","-9.3593282","-36.8265363","-9.546571799999999","-37.0398361","-9.3593282","-36.8265363","-9.546571799999999","-37.0398361"
"Meridian, Idaho","43.6121087","-116.3915131","43.67123","-116.3387609","43.561197","-116.461977","43.67123","-116.3387609","43.561197","-116.461977"
"Créteil","48.790367","2.455572","48.8073503","2.4773674","48.761731","2.4272883","48.8073503","2.4773674","48.761731","2.4272883"
"Strasbourg","48.5734053","7.752111299999999","48.6462009","7.836038299999999","48.4919479","7.6881203","48.6462009","7.836038299999999","48.4919479","7.6881203"
"Navegantes","-26.8954069","-48.6569206","-26.8200189","-48.6199415","-26.9136693","-48.7336987","-26.8200189","-48.6199415","-26.9136693","-48.7336987"
"Woodland, California","38.67851570000001","-121.7732971","38.70932010000001","-121.6766771","38.6409261","-121.8026749","38.70932010000001","-121.6766771","38.6409261","-121.8026749"
"Mont-de-Marsan","43.893485","-0.4997819999999999","43.9315651","-0.4462701","43.8546697","-0.5556192","43.9315651","-0.4462701","43.8546697","-0.5556192"
"Lagoa da Prata","-20.0246311","-45.540565","-20.0013305","-45.5153959","-20.0504726","-45.5548122","-20.0013305","-45.5153959","-20.0504726","-45.5548122"
"Spokane Valley, Washington","47.6732281","-117.2393748","47.7102019","-117.1427449","47.5998479","-117.346953","47.7102019","-117.1427449","47.5998479","-117.346953"
"Athens-Clarke, Georgia","33.9519347","-83.357567","34.040572","-83.24086","33.8479769","-83.537385","34.040572","-83.24086","33.8479769","-83.537385"
"Bellingham, Washington","48.7519112","-122.4786854","48.81878400000001","-122.3980489","48.68784","-122.5245711","48.81878400000001","-122.3980489","48.68784","-122.5245711"
"Dundee","56.462018","-2.970721","56.50559699999999","-2.8356419","56.4436037","-3.0980246","56.50559699999999","-2.8356419","56.4436037","-3.0980246"
"Grenoble","45.188529","5.724524","45.2143191","5.7530775","45.1541475","5.6780025","45.2143191","5.7530775","45.1541475","5.6780025"
"Catalão","-18.1660958","-47.9444845","-18.1279609","-47.9045625","-18.2014983","-47.9817292","-18.1279609","-47.9045625","-18.2014983","-47.9817292"
"Albacete","38.9942576","-1.860173","39.0129156","-1.834899","38.9714828","-1.8862798","39.0129156","-1.834899","38.9714828","-1.8862798"
"Butiá","-30.1180899","-51.96154569999999","-30.1015809","-51.9433482","-30.1451786","-51.9830402","-30.1015809","-51.9433482","-30.1451786","-51.9830402"
"Jundiá","-8.9404515","-35.5557206","-8.905251","-35.4538833","-9.0174167","-35.5907911","-8.905251","-35.4538833","-9.0174167","-35.5907911"
"Rockford, Illinois","42.2711311","-89.0939952","42.33849","-88.940679","42.167465","-89.1954399","42.33849","-88.940679","42.167465","-89.1954399"
"Lancaster, Pennsylvania","40.0378755","-76.3055144","40.0730409","-76.25408399999999","40.00691","-76.3466139","40.0730409","-76.25408399999999","40.00691","-76.3466139"
"Castelo do Piauí","-5.322994","-41.54956749999999","-5.3099059","-41.5425108","-5.3272805","-41.5674846","-5.3099059","-41.5425108","-5.3272805","-41.5674846"
"Orlândia","-20.7172291","-47.8803129","-20.6970414","-47.8540171","-20.7316515","-47.9069455","-20.6970414","-47.8540171","-20.7316515","-47.9069455"
"Pôrto Barra do Ivinheima","-22.966667","-53.6666669","","","","","-22.96531801970849","-53.6653179197085","-22.9680159802915","-53.6680158802915"
"Royal Oak, Michigan","42.4894801","-83.1446485","42.54032","-83.1107361","42.4741689","-83.2043801","42.54032","-83.1107361","42.4741689","-83.2043801"
"Santa Maria da Boa Vista","-8.8024598","-39.8253203","","","","","-8.801110819708498","-39.82397131970851","-8.803808780291503","-39.8266692802915"
"Codó","-4.4535444","-43.8877885","-4.4258621","-43.85515789999999","-4.5086195","-43.9182419","-4.4258621","-43.85515789999999","-4.5086195","-43.9182419"
"San Angelo, Texas","31.4637723","-100.4370375","31.5266849","-100.365258","31.337597","-100.528817","31.5266849","-100.365258","31.337597","-100.528817"
"Mount Prospect Village, Illinois","42.0664167","-87.9372908","42.102127","-87.888676","42.0300258","-87.975511","42.102127","-87.888676","42.0300258","-87.975511"
"Iguatu","-6.3587958","-39.29805899999999","-6.321850400000001","-39.2490364","-6.3992033","-39.3296619","-6.321850400000001","-39.2490364","-6.3992033","-39.3296619"
"Penápolis","-21.4267925","-50.0762442","-21.3822936","-50.0475463","-21.4496959","-50.1078272","-21.3822936","-50.0475463","-21.4496959","-50.1078272"
"Yorba Linda, California","33.88850350000001","-117.8132571","33.9184394","-117.6834496","33.8633877","-117.8458318","33.9184394","-117.6834496","33.8633877","-117.8458318"
"Senhor do Bonfim","-10.4614397","-40.1867729","-10.3572041","-39.9777005","-10.6358697","-40.2336697","-10.3572041","-39.9777005","-10.6358697","-40.2336697"
"Tupanciretã","-29.0812593","-53.8366675","-28.7962006","-53.5648718","-29.22067","-54.4600333","-28.7962006","-53.5648718","-29.22067","-54.4600333"
"Thousand Oaks, California","34.1705609","-118.8375937","34.2503339","-118.776388","34.1247771","-119.0034361","34.2503339","-118.776388","34.1247771","-119.0034361"
"Midland, Texas","31.9973456","-102.0779146","32.1317899","-102.0178141","31.926224","-102.226661","32.1317899","-102.0178141","31.926224","-102.226661"
"Montreuil","48.863812","2.448451","48.878751","2.4828241","48.848745","2.4152865","48.878751","2.4828241","48.848745","2.4152865"
"Javea","38.7890109","0.1660813","38.8091338","0.1858023","38.7690664","0.138422","38.8091338","0.1858023","38.7690664","0.138422"
"Rubi","41.4971174","2.0349243","41.5081936","2.0489094","41.4685753","2.0050516","41.5081936","2.0489094","41.4685753","2.0050516"
"Caieiras","-23.362065","-46.7466172","-23.3307428","-46.659109","-23.4170379","-46.8235143","-23.3307428","-46.659109","-23.4170379","-46.8235143"
"Freguesia do Ribeirao da Ilha","-27.7173867","-48.5639105","","","","","-27.7159997197085","-48.5625315697085","-27.7186976802915","-48.5652295302915"
"Juá dos Vieiras","-3.5132039","-41.285877","-3.4915751","-41.2643051","-3.5332105","-41.3090229","-3.4915751","-41.2643051","-3.5332105","-41.3090229"
"Iguaba Grande","-22.8348563","-42.2250962","-22.7757888","-42.1736356","-22.8575206","-42.2501586","-22.7757888","-42.1736356","-22.8575206","-42.2501586"
"Novelda","38.3841032","-0.7668469","38.3922632","-0.7546581","38.3752326","-0.7823220999999999","38.3922632","-0.7546581","38.3752326","-0.7823220999999999"
"Battle Creek, Michigan","42.3211522","-85.17971419999999","42.3594329","-85.131951","42.246071","-85.298024","42.3594329","-85.131951","42.246071","-85.298024"
"Jardinópolis","-21.0275952","-47.7772027","-21.0103299","-47.7539424","-21.038337","-47.7997938","-21.0103299","-47.7539424","-21.038337","-47.7997938"
"Tanabi","-20.6262673","-49.6501399","-20.6081896","-49.6367146","-20.6439899","-49.682007","-20.6081896","-49.6367146","-20.6439899","-49.682007"
"Pacatuba","-3.918004","-38.603557","-3.8810531","-38.5792522","-4.0162248","-38.6266594","-3.8810531","-38.5792522","-4.0162248","-38.6266594"
"Pilar","-9.5980818","-35.9567771","-9.5280387","-35.86811429999999","-9.7014189","-36.1817538","-9.5280387","-35.86811429999999","-9.7014189","-36.1817538"
"Montigny-le-Bretonneux","48.7738734","2.0360157","48.7992216","2.0559792","48.7558932","1.9943936","48.7992216","2.0559792","48.7558932","1.9943936"
"Ferraz de Vasconcelos","-23.5403642","-46.3693545","","","","","-23.5390152197085","-46.3680055197085","-23.5417131802915","-46.3707034802915"
"Icatu","-2.7751329","-44.06217780000001","","","","","-2.773783919708498","-44.06082881970851","-2.776481880291502","-44.06352678029151"
"Le Havre","49.49437","0.107929","49.5400515","0.1955803","49.4515904","0.06680799999999999","49.5400515","0.1955803","49.4515904","0.06680799999999999"
"Marseille 06","43.2875818","5.380868299999999","43.2960884","5.39274","43.2791913","5.3700151","43.2960884","5.39274","43.2791913","5.3700151"
"Santander","43.4636346","-3.8226402","43.4863908","-3.7536109","43.436298","-3.8686632","43.4863908","-3.7536109","43.436298","-3.8686632"
"Demerval Lobão","-5.3605968","-42.6753446","-5.3393416","-42.6623774","-5.3751731","-42.68622149999999","-5.3393416","-42.6623774","-5.3751731","-42.68622149999999"
"Jacutinga","-22.2832272","-46.6089256","-22.2695668","-46.5945717","-22.310774","-46.6261407","-22.2695668","-46.5945717","-22.310774","-46.6261407"
"Videira","-27.0052075","-51.15439500000001","-26.9945988","-51.1297254","-27.0312502","-51.1720361","-26.9945988","-51.1297254","-27.0312502","-51.1720361"
"Coventry","52.4128163","-1.5089521","52.4634723","-1.4239508","52.3639108","-1.6058853","52.4634723","-1.4239508","52.3639108","-1.6058853"
"Santana","0.0728361","-51.4421664","0.4683706","-51.1035279","-0.1170072","-51.5782135","0.4683706","-51.1035279","-0.1170072","-51.5782135"
"Itainópolis","-7.447642299999999","-41.4804908","","","","","-7.446293319708498","-41.4791418197085","-7.448991280291501","-41.4818397802915"
"Mishawaka, Indiana","41.6619927","-86.15861559999999","41.73066","-86.09781199999999","41.6239769","-86.2161928","41.73066","-86.09781199999999","41.6239769","-86.2161928"
"Draveil","48.685388","2.408154","48.7017759","2.4638026","48.65369810000001","2.3859154","48.7017759","2.4638026","48.65369810000001","2.3859154"
"Gardanne","43.4525982","5.4717363","43.489075","5.529484699999999","43.4279387","5.441853099999999","43.489075","5.529484699999999","43.4279387","5.441853099999999"
"Novo Horizonte","-21.4649748","-49.2246518","-21.4507609","-49.1868202","-21.4876297","-49.24096","-21.4507609","-49.1868202","-21.4876297","-49.24096"
"Salgado de São Félix","-7.3555209","-35.4401442","-7.353686600000001","-35.4319918","-7.363457599999999","-35.4453957","-7.353686600000001","-35.4319918","-7.363457599999999","-35.4453957"
"Arvada, Colorado","39.8027644","-105.0874842","39.89271790000001","-105.0405358","39.784087","-105.3025431","39.89271790000001","-105.0405358","39.784087","-105.3025431"
"Terenos","-20.4433554","-54.8680101","-20.4348025","-54.8541154","-20.4522576","-54.87663509999999","-20.4348025","-54.8541154","-20.4522576","-54.87663509999999"
"Garden Grove, California","33.7742692","-117.9379952","33.805686","-117.8942775","33.732481","-118.0427903","33.805686","-117.8942775","33.732481","-118.0427903"
"Gaithersburg, Maryland","39.1439689","-77.2016062","39.168301","-77.1711739","39.1029124","-77.25826909999999","39.168301","-77.1711739","39.1029124","-77.25826909999999"
"Valls","41.2854449","1.2494589","41.30209199999999","1.2626116","41.2783063","1.2369136","41.30209199999999","1.2626116","41.2783063","1.2369136"
"Villajoyosa","38.5079606","-0.2285807","38.5309401","-0.1999261","38.4936519","-0.2740104","38.5309401","-0.1999261","38.4936519","-0.2740104"
"Jequitinhonha","-16.433269","-41.00372770000001","","","","","-16.4319200197085","-41.00237871970851","-16.4346179802915","-41.00507668029151"
"Araripina","-7.576559999999999","-40.49763240000001","-7.5521114","-40.48171749999999","-7.591025300000001","-40.5262239","-7.5521114","-40.48171749999999","-7.591025300000001","-40.5262239"
"Engenheiro Beltrão","-23.800049","-52.2588522","-23.7870303","-52.2475839","-23.8045536","-52.2709703","-23.7870303","-52.2475839","-23.8045536","-52.2709703"
"Saint-Chamond","45.476088","4.5127119","45.52019139999999","4.5619101","45.4171796","4.4545048","45.52019139999999","4.5619101","45.4171796","4.4545048"
"Mombaça","-5.7419835","-39.62692759999999","-5.567791199999999","-39.4321009","-6.103975999999999","-40.0498699","-5.567791199999999","-39.4321009","-6.103975999999999","-40.0498699"
"Ibirubá","-28.6307855","-53.09557849999999","-28.6182766","-53.07068779999999","-28.6519943","-53.1230711","-28.6182766","-53.07068779999999","-28.6519943","-53.1230711"
"Elói Mendes","-21.6097595","-45.5662674","-21.5933345","-45.55009949999999","-21.6212311","-45.5839097","-21.5933345","-45.55009949999999","-21.6212311","-45.5839097"
"Halluin","50.782824","3.127845","50.7945729","3.1617535","50.757207","3.0895545","50.7945729","3.1617535","50.757207","3.0895545"
"Sant Marti","41.4100098","2.2029804","41.4301762","2.2280449","41.3833523","2.1754677","41.4301762","2.2280449","41.3833523","2.1754677"
"Itagibá","-14.2868431","-39.8456117","","","","","-14.2854941197085","-39.8442627197085","-14.2881920802915","-39.8469606802915"
"Catu","-12.3550864","-38.3756352","-12.346955","-38.3690323","-12.38744","-38.4035714","-12.346955","-38.3690323","-12.38744","-38.4035714"
"Barra do Corda","-5.5018917","-45.2464996","-5.4830773","-45.2121225","-5.5324205","-45.2784091","-5.4830773","-45.2121225","-5.5324205","-45.2784091"
"Inhambupe","-11.7868374","-38.3525212","-11.781814","-38.3477097","-11.800778","-38.3652556","-11.781814","-38.3477097","-11.800778","-38.3652556"
"Itaocara","-21.6717673","-42.0753429","-21.5967529","-41.936738","-21.8610441","-42.23708","-21.5967529","-41.936738","-21.8610441","-42.23708"
"Machado","-21.6803986","-45.919","-21.6627135","-45.8989358","-21.7001125","-45.93534289999999","-21.6627135","-45.8989358","-21.7001125","-45.93534289999999"
"Humberto de Campos","-2.5986554","-43.46468549999999","-2.586731","-43.4530422","-2.6167455","-43.47411","-2.586731","-43.4530422","-2.6167455","-43.47411"
"Ribeirão Preto","-21.1694018","-47.8110855","-21.0811297","-47.7054574","-21.278135","-47.8997148","-21.0811297","-47.7054574","-21.278135","-47.8997148"
"Antony","48.759255","2.302553","48.772137","2.3207207","48.72935349999999","2.274553","48.772137","2.3207207","48.72935349999999","2.274553"
"Queimados","-22.7160435","-43.5569907","-22.6821497","-43.5207607","-22.7830227","-43.6405329","-22.6821497","-43.5207607","-22.7830227","-43.6405329"
"Saint-Raphaël","43.42519","6.76837","43.510015","6.9334592","43.4064924","6.7630431","43.510015","6.9334592","43.4064924","6.7630431"
"Socorro","-22.5935091","-46.5274529","-22.5719918","-46.5091046","-22.6183151","-46.5450992","-22.5719918","-46.5091046","-22.6183151","-46.5450992"
"Mirandopólis","-21.131898","-51.1018699","-21.120591","-51.0890362","-21.1524598","-51.11704","-21.120591","-51.0890362","-21.1524598","-51.11704"
"Laranjeiras do Sul","-25.402082","-52.4129456","-25.3832934","-52.3927346","-25.422945","-52.4343978","-25.3832934","-52.3927346","-25.422945","-52.4343978"
"Santa Rosa, California","38.440429","-122.7140548","38.507397","-122.5730251","38.363703","-122.8340651","38.507397","-122.5730251","38.363703","-122.8340651"
"Amontada","-3.3618012","-39.8308597","","","","","-3.360452219708498","-39.8295107197085","-3.363150180291502","-39.8322086802915"
